miRNA	TCGA-D8-A27I	TCGA-A2-A0YC	TCGA-A8-A09Q	TCGA-AQ-A54O	TCGA-AC-A23E	TCGA-E2-A10F	TCGA-E2-A105	TCGA-AC-A3YJ	TCGA-EW-A2FV	TCGA-A7-A5ZW	TCGA-A2-A0EX	TCGA-A8-A085	TCGA-E9-A54X	TCGA-EW-A1IW	TCGA-A7-A0D9	TCGA-A2-A0T7	TCGA-A2-A1FW	TCGA-BH-A8G0	TCGA-A8-A07B	TCGA-A2-A0ES	TCGA-D8-A27R	TCGA-AO-A12B	TCGA-BH-A0BF	TCGA-D8-A1XS	TCGA-E2-A15K	TCGA-AN-A0XP	TCGA-B6-A0IN	TCGA-BH-A0HW	TCGA-OL-A66N	TCGA-BH-A0BJ	TCGA-E2-A1IO	TCGA-OL-A5RV	TCGA-BH-A0B4	TCGA-D8-A1Y0	TCGA-BH-A0BP	TCGA-AN-A0FF	TCGA-A8-A09A	TCGA-AR-A0TV	TCGA-AN-A0AK	TCGA-A2-A04V	TCGA-B6-A0X4	TCGA-D8-A1Y1	TCGA-BH-A0H3	TCGA-B6-A408	TCGA-AR-A1AW	TCGA-A8-A07P	TCGA-S3-A6ZG	TCGA-BH-A0BV	TCGA-E9-A22A	TCGA-BH-A18U	TCGA-OL-A66K	TCGA-A8-A07F	TCGA-B6-A0X5	TCGA-B6-A0RQ	TCGA-E2-A576	TCGA-A2-A25E	TCGA-A2-A0ET	TCGA-A8-A08I	TCGA-EW-A2FW	TCGA-A2-A1FV	TCGA-BH-A0C7	TCGA-AR-A5QN	TCGA-GM-A2DN	TCGA-BH-A8FY	TCGA-BH-A0B1	TCGA-EW-A2FS	TCGA-EW-A6SC	TCGA-EW-A3E8	TCGA-EW-A1OZ	TCGA-A2-A1FZ	TCGA-E2-A10C	TCGA-BH-A0BR	TCGA-AN-A0AS	TCGA-A2-A0CR	TCGA-A2-A0CW	TCGA-B6-A0IP	TCGA-OL-A6VQ	TCGA-A8-A099	TCGA-D8-A1X5	TCGA-PE-A5DD	TCGA-A8-A09E	TCGA-A2-A4RW	TCGA-AR-A0TZ	TCGA-3C-AAAU	TCGA-D8-A1XV	TCGA-BH-AB28	TCGA-EW-A1PC	TCGA-D8-A1XM	TCGA-AC-A3OD	TCGA-AC-A7VB	TCGA-A7-A0CJ	TCGA-AO-A0J3	TCGA-A2-A0ER	TCGA-A7-A4SB	TCGA-BH-A18L	TCGA-BH-A1EV	TCGA-D8-A1J8	TCGA-AO-A0JG	TCGA-D8-A1XB
hsa-miR-20a-5p	5.638379325756339	7.704671091953758	8.181352854371552	8.271154983028445	6.9169684861834675	6.431801541095916	8.083846943210396	7.552541474122695	6.9155718231259575	7.886363731326858	7.612306563344851	5.983082122433141	8.715783314864934	7.196314836688164	7.2644662715807735	6.606405876419621	7.714473644205616	6.991727925799551	4.832918849501531	6.8102881157059505	6.941437518937899	8.323897519887048	7.930356176559713	8.063427861662435	7.084091899829548	6.811497058002189	7.3393623546568305	8.188906832911183	7.495534038175124	4.294320533850159	6.077120799140597	8.345295873945751	5.3824605393885605	6.843169879171425	6.284200646071655	7.798245556731302	8.071949987508797	6.664454107007829	9.267134025046374	9.243542380017558	7.739570639215627	7.292055619717412	6.662412077611122	7.123066908904395	7.634374698328509	6.4497620736036385	8.386574118861818	7.179158364681671	5.760783334222895	7.737479053754819	7.397848828484919	7.919520207917168	7.4707579344633706	6.915761756144399	9.076213128536992	6.684478754233304	7.6520240571396565	6.101031386108465	7.664167238087739	6.927672656153124	8.143647837596292	8.156581252933377	6.728700536366422	7.010720284100767	5.529162665845615	6.340180086278207	8.023087799813037	9.123754222710353	7.041135937361547	6.6049687347971595	6.472665303107383	5.453609543689622	6.446426462680487	7.074081496565707	8.969539998342706	6.86434562136943	8.368605870389235	5.186656752926498	6.881755786680119	7.875605535412146	6.5472303810877825	7.775529292258927	6.446666597703488	7.866349006974209	7.134283525722163	8.611837395747859	7.255328827270856	6.459665841982704	8.152573027015572	7.457802802615245	7.781451589775732	7.483658640715011	7.477019115964135	7.835822766973333	6.99640931736056	6.127873450333256	6.489936268803453	6.794667809908706	6.910769644288417
hsa-miR-194-5p	6.267527711569273	8.256063815830883	8.777997947459301	8.140542848330178	6.689653285470679	6.5740051951623935	7.247114421008965	7.83347535600481	7.68035098345738	6.4186070939834465	7.002757251459182	5.619373771987656	7.263940446075403	6.934249037435438	8.276446758548452	7.892013030350436	7.095395964329073	6.518005915165349	7.766656120011742	6.607791280685468	6.301260631645365	7.3613556160255635	6.9175543148457175	5.800306013308331	7.6436796289558995	6.803256031280752	7.929056101205312	8.268671349185114	7.457760952960443	8.263967439626256	7.016678366415076	7.518411217100956	7.132215071982566	5.6888667069400025	6.70354968316354	8.457058794178298	7.584728696650223	8.02270468763952	7.938934684564941	6.689263201701843	7.791482241619223	6.066243220475207	7.041729711197562	6.431883381862478	7.588623646232201	6.722001096721645	6.757540345618861	7.286356052374382	7.145806366088582	7.445895900594439	7.380451668129827	8.15030616884347	6.9376654659478305	7.102162170368638	7.288298790103258	7.390211968656311	6.074948156407482	8.170451254508048	5.9062150512056695	6.596552137156711	7.026633990319153	7.691709808939574	6.654325777315978	7.108974403521942	6.739412935302469	6.5182264441365065	6.4608752207817455	7.069796975324507	6.940709839263279	6.849850510792045	7.414996693422833	7.2887769753851295	5.6819425654825375	8.023864485532544	8.611395236315389	6.464616364050564	8.057215132278074	7.297980854160048	7.56946058610424	7.720763591349989	10.11214673790806	7.53612669737604	7.6633868959844875	7.301888093962464	6.915874463728157	7.675299078922077	7.298262232483704	7.679715852220827	6.643052423006821	7.642804704762235	7.421376448010153	7.777621042824986	8.638057539279854	7.439889486051982	6.9798139975457785	6.838900243139618	7.200359230118421	7.3265720159527765	6.311112301711175
hsa-miR-15b-5p	6.551214160487736	7.57132679097744	8.917133218949795	7.658021482341506	6.593244129996021	6.826957349395115	7.649882317063147	8.23495944477511	6.984699840394729	6.068043122119099	7.814024621498775	6.578265901763503	7.480802594278031	6.02120306837741	7.302190377313965	6.236805849326381	8.114246785000711	6.409026829424229	7.559575548345838	6.017864205608348	7.607973597933341	7.666952819473919	5.83292480967613	6.2571161193331575	7.487585224716987	5.993190051028425	7.844681097185696	7.3463922930752	7.049224263987375	6.084617588873146	6.354310852926468	6.0849960537215955	7.555675485111534	7.500172699731113	6.009073225527056	8.728952180426685	6.723362508208156	7.3857948812549665	8.53822012915662	6.866686540079411	7.414922852534568	6.993631752806152	7.574924123458786	6.873108288573599	9.141110921148108	5.93712459948412	6.963601674812497	6.414563951940085	9.562962109088458	8.00153278432484	6.013645562117899	8.177691086931285	8.337712189235173	6.4237291732321244	7.491334859730532	8.537088373461284	7.69639589382794	7.506852668129092	8.623719244702874	8.577620547694092	6.727897203318183	6.541119941529341	7.9742009919812284	8.35519162519585	7.479688379661723	7.261765674206076	7.382421731727356	6.880880794888966	6.720273409576517	6.494055534506399	6.485516931678895	7.55625317063757	7.544796059308176	6.924155420010867	7.922673937196922	6.962304127038188	6.572952458094525	6.53924350665746	7.1418845123897	7.43063993739924	7.3292163199458695	7.001975929009797	7.03274861227144	8.33495267346169	7.742207794878773	6.774898554240575	10.078026632529928	9.910429652038632	7.984391955501533	7.902930787475084	8.022122390147548	7.5365469311570035	10.299775858363537	6.957489138205374	5.683153721049417	6.8851920870947225	6.248657333027092	7.202458165331654	5.436164526506924
hsa-miR-17-3p	6.478023022831184	6.10451312634509	7.279304735216086	7.352363724406174	6.412935946825392	6.361625054478363	7.719645801961913	8.894940457074233	8.024319232638288	7.838476114774997	7.159134323194145	5.842498086118294	7.029411011922772	6.714817510576148	6.4935454825874785	6.877257607290955	7.895767291927051	7.735040402705907	4.56361743054169	6.949354577794792	7.952206057702439	7.13438319751971	7.698030640237725	7.03114463889123	7.292267086299281	5.740444697505728	6.378567449082465	7.816733816838896	7.126157953083781	5.892438870057412	6.6270497654883584	8.100475043673748	5.692481862140541	6.034784429463344	6.953515018299396	7.479127923543086	7.070747679041283	7.124484717793767	7.867086375857761	7.627388316734946	6.185397096177218	6.796583040653816	6.560676131390727	5.999148087739404	7.355821868770049	5.501289730465195	8.539186526388011	7.098099340116383	7.278173712379554	7.110208128827259	7.1507324696736285	6.6179723295980315	5.860049771808933	7.281988681739287	7.817650255321598	7.2773869567074545	7.019999367054931	5.1114800501775015	7.796611655787728	7.23650063196872	8.646273981682167	8.00818772138364	7.724481817496703	7.6088395987688395	5.961490323389513	7.143542124807167	8.200008611276543	7.880244946936638	6.805454863179732	6.591562019547777	5.967787672084222	5.6289284695155635	5.649051128729905	7.71362877335259	8.687985271518238	6.340569753148809	8.005050856361915	3.7577236449816636	6.602418153549513	5.930405673749262	6.282089627639029	6.687970546388004	6.62137912756332	8.352517301704168	7.104370584209714	8.067001138852579	8.518100465074788	6.845724906325326	7.480578270271286	8.266917363443131	7.102948839680119	7.331291017134408	6.532020282629389	6.9094751374658	6.902678029148504	6.771490100616712	6.2692435674871865	6.483115481565696	7.132037769527783
hsa-miR-455-3p	4.928260599363225	6.734435390605912	6.000670322436552	6.5700494355141625	7.978192065563034	8.005579953375795	7.308775474810389	7.721777325073823	5.973548749347217	4.863445308655911	4.817064096442004	6.524057751498944	5.956024033832502	6.69375284803227	5.9446671602809245	6.433409503727143	5.610700321679715	4.585382984678887	7.678267406793041	7.933684811721823	8.04360535023139	7.332092725234185	7.6307253775298385	6.171572463277857	6.941750294119974	6.761329616870537	7.612439740206723	8.170854503747195	4.702930454107236	5.72938768034173	7.713216730282525	4.942479860954262	7.356285525246693	9.518608644253657	7.584846223769972	7.138263027512918	6.08143963355261	5.688329412787166	8.570246887995296	6.758986641324424	7.135838090906498	7.8810757050708995	7.482898600785375	4.843944443144351	9.166635934150285	7.328706975873709	3.2291453602230944	7.34125863089364	5.467350241676126	7.080056631850988	6.516658760777193	7.813775923482166	4.827816476023975	4.960385844390355	2.7877370714456933	9.5032458090037	2.67464400800248	8.43139503546574	7.700047266197978	5.361438795518834	7.169255205642598	5.745337319120357	6.648863672175428	4.8807318935960575	7.191976836405444	7.832623838426947	6.4816994642510455	4.083315153498175	7.991321153533821	7.570459504989209	7.444914242139312	7.680918988325596	9.876158367835087	5.699256261487845	6.734090922245847	7.1679136958441605	4.913761021446796	8.648961956743339	7.459165407401032	5.239866780241528	10.19660606176153	4.315912064857217	6.4859271611112845	8.422419256675465	5.700563262719217	7.228492471807679	8.736754892347431	5.560946875296725	7.675247329301709	7.979186772987115	6.277148832361842	4.216222523940988	5.805410681503358	4.881528391897926	6.3647866778634405	5.4692355465715075	8.97637740467295	5.699514570651099	7.3238390230094055
hsa-miR-34a-5p	6.0074801301698635	7.944169098567821	7.145726493749409	7.726729291498388	8.108772938514146	6.556977594233896	7.285960293780714	7.049904170601647	7.744616898931364	6.325174378165957	7.419569242946619	6.2950563453436885	8.232582726806882	7.0381803076672975	5.273476946177232	5.965955344259822	7.274894452136402	7.05631275662951	6.205463387324833	7.793023165426055	6.5314158048584146	8.950119964321411	7.252100900686232	7.273301912949445	7.841411751956816	8.227751096340839	7.163311166811437	6.590706025698087	7.436340567693324	5.717833424854515	6.374188210600686	7.325136198876477	6.274784934189241	6.76144667848518	6.806795713059203	8.010817404507797	7.096785837518322	6.452603104681991	7.844815101922168	6.319003958125868	8.170452153576562	8.751464300939709	6.791526776535942	7.440047846522955	7.673250256988809	6.619184809110553	6.978297443291639	7.107875480215364	6.259238576698535	7.2789724187860205	7.788347871044281	7.639033909448912	7.717645246106337	6.887052567181592	6.745482470445547	7.342934530898845	6.86756862605516	6.111524108645195	7.88900148048096	7.092499468938693	6.257972901873334	7.322088916029269	7.6333836786508815	7.160532653777492	6.429524620019325	7.200857423974931	6.552304549203142	7.9931383323955645	6.660556782743897	7.733958562166735	6.294257372183251	6.629827896983736	6.909173817290534	6.451588829727836	6.628311181838147	7.0930000409347915	6.034516154882826	6.0864511216892385	7.5467589187172734	6.514873543187524	6.38246820312288	6.437881395192946	5.259168574991561	8.329959653273127	8.141655207258781	6.681029756370462	8.168130386098508	5.8582138509434065	6.572661680167828	7.577271408805597	6.665621695504433	4.829632934324125	8.405835440466241	6.150627387872167	7.685157783721613	6.319864812693795	7.33989312833306	5.954498251139062	6.794917211527564
hsa-miR-15a-5p	5.2213111536459085	8.413116835872838	7.92731628195588	8.49363139470519	6.726482548915539	6.8126817936364885	7.062553109482594	7.46221714860096	6.892695592846136	7.28472828693285	6.72723738553665	6.533235099436712	8.174635931935063	6.847897245329884	7.003307297551854	6.886546370197007	7.098246016303472	6.277796592682483	6.465235828853304	5.383710415492893	5.839590043599786	9.124529201554166	7.026305316478576	7.1273197882137485	7.042237770717321	7.253878460671823	7.316049396419165	7.0629280320512775	7.562975243443419	4.916523768182882	5.564081935639768	7.177453681905578	6.1497379799063046	6.688844038574716	5.804734753556964	8.031260729940408	6.954522430667117	6.654568780082953	8.35074657315988	7.475899918066436	6.529066190070376	6.945475281113419	7.28177908392606	6.395022445113864	8.41832481189894	6.2440063781371755	7.113133776900126	6.038760249479108	6.1156319798252	7.4140206201225345	6.254227469229369	7.387533437092349	8.121142335478783	6.14531757635469	8.020474545972121	5.91864799465348	7.855799477174248	7.255689201950317	7.9767158438735235	7.044103482824357	6.50930485748504	7.449135553596223	7.2161569314798	7.722659583727578	6.208121027151056	6.190558489806366	7.703727750219112	8.545399940762957	6.647432336499605	7.026295687265681	6.2497529584534055	6.234971621381318	6.667822651411321	7.230128161492268	7.421318760090967	6.978002897579916	7.514827749922757	6.5392435221817475	6.927663053213147	7.875605529267446	8.022706054010163	7.127210124119785	5.687389606334142	7.053588492927448	7.648052994309651	7.702671464390992	8.03626116865273	7.094048858744601	8.186461527176323	6.828777803316679	7.432538462804141	7.213144215859385	7.494356424951663	7.589148539555306	6.173728537407236	5.081011069129193	6.8272815274860825	6.105884956203742	5.825455715588449
hsa-miR-361-3p	5.96152438429328	8.048211071426861	6.553490564028257	8.034574055352888	6.680297139840377	5.839609029435959	6.3475306327871515	8.299163008698416	7.9054761717496005	7.005184773848639	5.951949661332275	5.131895873331454	7.109728507132327	7.092840532709876	6.347836825544138	5.948321888256996	6.369226945643634	6.587239849713817	4.659080080028768	7.083311158214818	7.03193472140542	7.332092707316156	7.9717407455767235	6.030610548318445	7.119025074171403	8.061501949035582	5.350626769387873	5.510365736508405	7.0734784163539794	5.032991255488333	6.607030789005664	7.392777186753744	5.382460608688604	6.557380009970727	6.930836819683598	6.790391195834056	5.809599134846544	6.712889529900073	5.246278447668482	5.081048657210839	6.618007778021061	6.670586682457232	6.63764272909297	7.592864857594404	8.145639940498405	6.098709927464071	6.813246690223125	6.007766007644116	8.036557038200645	7.477082125351655	6.609181360706195	5.4262595508426665	7.308791453654516	6.712603093907595	7.213732019108287	8.089132091812345	5.857713855226463	6.610342836924372	6.727132782663364	5.9914461592184	6.487687184897453	7.454111148485866	7.884091533520777	7.304995798425608	6.257639486407292	7.892248538616622	7.684396075271781	8.095946277033702	6.8404758416257945	7.002854810463013	5.9306784941754485	6.261835042374007	5.158480580189272	7.875693478294718	8.14763929175599	5.647191074249215	7.621683652122238	5.465812937595041	7.075462685884435	7.119092743819117	5.7471019759697946	6.981306167087389	5.687389606334142	8.061902109829912	6.267969499757649	6.853758712465765	7.579240640856494	8.017044293950134	8.106113397607134	6.601145198911003	6.851745601234219	6.022738498900938	7.128529346462159	6.8174484437098295	7.412746493392341	7.4446014635739015	7.2216411657705475	5.9430519321082205	6.253755845370577
hsa-miR-629-5p	5.529196526096877	7.021476443807316	7.97443080235773	5.643183950230441	6.622849290405683	6.301555172262948	6.9314841222992785	7.594947565826331	6.851530756974411	5.805617885601975	6.3483680451053	6.358387607884773	6.170938839318091	7.245395788374498	7.513928905357416	5.884850212564738	7.804480303212197	5.793998271468433	5.807384298107445	6.856763390270977	7.294698048726603	6.679853467073685	6.468443948149168	6.792770448920379	6.941750270622291	5.824284532608789	6.097888229575635	6.636526915501999	5.542228236649978	6.180331924836059	7.958084122531791	6.227992856753704	6.075278997683728	6.180913499290636	7.53459225162742	6.445147743065756	7.802095956756575	7.565351895587351	7.74412407889799	6.4986138507139755	6.309275011307781	7.009333235860041	6.612440680729458	6.2067592225943695	6.206993260634824	7.049125631658419	7.041859586531274	6.4837723496598345	6.096632818339781	7.500037188185197	5.775327053970129	6.448455279963488	6.632023212507154	6.755588071343287	7.161128552281272	7.465719741247332	6.445544561141595	7.074483448184958	8.522907683091551	8.308217757284872	7.0378336125292424	6.531736920119757	6.1427723889325145	7.972516504496865	6.704126546323236	7.055281162332486	7.131035833980271	6.66089224618313	7.9651142315906345	7.110172183767142	5.88290810284626	7.2756562576028525	6.73597077945594	7.078873457786496	8.450372931817496	6.348643108708221	6.648422104972857	6.585399947172646	7.870411592946225	6.287090949258877	6.312943249438935	6.181195360252248	6.839152217019358	6.996293747784265	6.788538225881193	5.863871122519793	6.511731071561607	7.869367022983787	6.036215627036976	8.236476736355081	7.585374025111647	7.143070006162675	7.945708264622856	6.007240528740918	6.244903142735577	6.368471968707607	7.412636937796097	6.4471043438428515	6.348121059333032
hsa-miR-424-5p	6.08668244730745	7.486320342094362	7.3236448185786704	6.508937429734694	6.209434477263918	5.454559342460188	9.189645295655716	5.936615243097712	6.942552904230279	5.4425104392457495	8.042460774349394	5.566716587168235	7.615280658809645	6.756045983097304	4.832659842276299	7.144453171436973	7.966102179366069	6.062580693581678	6.95354142434108	7.8712550778912584	7.61217042029696	6.1191439161642585	7.554083572714597	5.687436198780947	7.060324150634126	5.202722480669794	7.5637843377085066	5.871370604204524	5.278968751405058	7.512179059828701	8.185471689333303	6.404882869627523	9.562233162494934	7.446133339061164	7.036580430100291	7.0204960570864525	7.096785848062882	6.1489391499030015	7.881745131775231	6.202283913532021	6.26099262125499	5.839091157594026	10.013786361638637	7.018994155439466	9.253493051331338	5.329562777175204	4.228675694464998	8.03507367375259	4.16462516954811	6.7759184361870615	7.291414223058345	7.788622454078335	4.706896277718422	7.346674682255076	6.210054124350299	6.862655146978597	4.826436398559523	8.180452730644177	7.784508962257576	7.634360871135831	7.179404286544224	6.286025339138665	6.749264783266392	4.5825614882908985	7.393708102576637	7.160151587964802	6.980663646162192	5.138828420338586	6.893317393137031	6.368669607343434	7.558741300353994	6.431149550924169	5.850551135969751	5.950003578731055	5.877482583646689	5.607371324431004	5.139799075547453	5.186656752926498	5.964150870395548	4.268806998624501	9.473491324569267	6.212570497603451	6.996958276392095	7.680572296942334	4.855071215114814	5.479848602008039	8.033440369451164	4.498477390134171	6.095551509933918	7.202091012164136	6.451878569815769	4.346652510453664	8.188723309324972	5.212683342506358	6.0198914882273655	6.5286994829775455	6.955607496314346	7.034656063232405	5.851465291946292
hsa-miR-451a	7.645846539487155	7.039949752390882	5.94498781699392	5.861446596552047	6.345874822412901	5.4298304554607055	7.780761139188056	7.307258159311377	8.232499841588464	6.293951119713923	6.901402262425667	4.924339332064806	10.540441339096866	6.076498065335788	13.20528470714931	6.688357699901174	4.954959890448277	6.880650140901694	4.4613875598370525	7.0654333968194	6.5225244856399796	8.954927249517459	6.694012759414475	5.675647920679549	5.991639290693717	7.229483635624302	11.714281211477214	9.100487739691237	4.603934240496615	4.767578793969639	6.246288275636875	6.62610753072289	6.812855691863722	7.421139218896698	5.031301970132983	8.880865574836626	6.545722016532757	6.061866774454995	7.727989859539834	5.065407857276588	4.7945713141038	7.415034162537793	8.062846446385226	8.484548592794106	7.886777930249481	5.010088794007153	5.2608570138019255	7.238210247079536	6.140581185745735	5.88515907264349	5.391217664015157	5.598254109963908	4.539931666683802	9.367983259677459	6.426911866118295	8.454236836846746	6.353538253695886	5.111480050177501	8.975181119237252	6.009890085804569	5.656805533806694	8.255087641477862	6.966816384961918	7.932117106942663	7.940234926009496	6.15370981629259	8.808622413797814	7.476350868962155	6.419370219303879	6.756824167843531	6.286934643965484	6.333229801760476	8.416970634666479	8.312664321299053	5.545162006257106	5.660223805669499	9.275021626958868	4.225735526869994	6.717236977099616	5.629481595239121	6.581422420448468	5.461906658321644	7.2112433280647545	8.398770526485258	7.233286301107803	5.455536081057735	4.078615497958804	6.4096250814528215	5.951157280201077	8.887036903540722	5.378770382104384	9.642229266575734	7.69513374784125	5.149382898059649	10.16224325595874	9.313034806929833	5.680000192496106	7.3155181961113085	5.200164504799418
